celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,26.0,26.0,6.5,40.0,0.65,4,False,percent,9.0,0.0912280701754386,3,10,3,False,3,True,False,False,-2.0,False,False,10,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,3,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,22.0,22.0,5.5,40.0,0.55,4,False,percent,8.0,0.088,3,10,3,False,3,True,False,False,-3.0,False,False,9,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,8,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,7,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,6,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,5,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,4,10,False,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,True,False,3,10,False,False,True,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21.0,20,Eliminated Week 3,11,3-27赛季（百分比结合法）.csv,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,3,10,3,False,3,False,False,False,,False,False,3,10,True,False,False,,False,Model,United States,Florida,FL,False,21,False,False,False,3,3,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,1,1,0,13.0,1.0,0.55
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,1,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,7.0,0.08415841584158416,6,10,3,False,6,True,False,False,0.0,False,False,11,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,2,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,10.0,0.08415841584158416,6,10,3,False,6,True,False,False,3.0,True,False,10,10,False,False,True,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,3,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,10.0,0.0759493670886076,6,10,3,False,6,True,False,False,3.0,False,False,10,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,4,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.10047846889952153,6,10,3,False,6,True,False,False,-1.0,False,False,9,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,5,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,7.0,0.11170212765957446,6,10,3,False,6,True,False,False,0.0,False,False,8,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,6,7.0,6.0,6.0,,7.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,7.0,0.1144578313253012,6,10,3,False,6,True,False,False,0.0,False,False,7,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,7,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,3,0,3,True,False,True,False,eliminated,False,False,,,,,,3,False,percent,,,6,10,3,False,6,False,False,False,,False,False,6,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,8,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,3,0,3,True,False,True,False,eliminated,False,False,,,,,,3,False,percent,,,6,10,3,False,6,False,False,False,,False,False,5,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,9,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,3,0,3,True,False,True,False,eliminated,False,False,,,,,,3,False,percent,,,6,10,3,False,6,False,False,False,,False,False,4,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chaz Bono,Lacey Schwimmer,TV Personality,California,United States,42.0,13,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,10,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,3,0,3,True,False,True,False,eliminated,False,False,,,,,,3,False,percent,,,6,10,3,False,6,False,False,False,,False,False,3,10,True,False,False,,False,Reality TV Star,United States,California,CA,False,42,False,False,False,6,6,False,5,5,0,5.8,7.0,0.7142893365079365,4,4,0,5.5,7.25,0.7359172261904763
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,3.0,0.125,10,10,2,False,10,True,False,False,0.0,True,False,9,10,False,False,True,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,2,6.0,5.0,7.0,,6.0,5.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,6.0,0.10285714285714286,10,10,2,False,10,True,False,False,3.0,False,False,9,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,3,7.0,8.0,8.0,,7.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,1.0,0.1402439024390244,10,10,2,False,10,True,False,False,-2.0,False,False,8,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,4,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,1.0,0.16455696202531644,10,10,2,False,10,True,False,False,-2.0,False,False,7,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,5,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,1.0,0.1793103448275862,10,10,2,False,10,True,False,False,-2.0,True,False,6,10,False,False,True,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,6,10.0,9.0,9.0,,10.0,9.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,28.0,28.0,9.333333333333334,30.0,0.9333333333333333,3,False,percent,1.0,0.1830065359477124,10,10,2,False,10,True,False,False,-2.0,False,False,6,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,7,8.0,8.5,7.5,8.0,8.0,8.5,7.5,8.0,False,False,False,False,4,4,4,False,False,False,True,finalist,False,False,32.0,32.0,8.0,40.0,0.8,4,False,percent,2.0,0.2057877813504823,10,10,2,False,10,True,False,False,-1.0,False,False,5,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,8,9.0,9.0,9.5,,9.0,9.0,9.5,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,27.5,27.5,9.166666666666666,30.0,0.9166666666666666,3,False,percent,1.0,0.2669902912621359,10,10,2,False,10,True,False,False,-2.0,False,False,4,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,9,12.0,12.0,12.5,,12.0,12.0,12.5,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,36.5,36.5,12.166666666666666,30.0,1.2166666666666666,3,False,percent,1.0,0.41714285714285715,10,10,2,False,10,True,False,False,-2.0,False,False,3,10,False,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,United States,22.0,12,3rd Place,3,3-27赛季（百分比结合法）.csv,10,10.0,9.6666,10.0,,10.0,9.6666,10.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,29.666600000000003,29.666600000000003,9.888866666666667,30.0,0.9888866666666668,3,False,percent,1.0,0.5144511978358319,10,10,2,False,10,True,False,False,-2.0,False,False,2,10,True,False,False,,False,Actor,United States,Arizona,AZ,False,22,False,False,False,,10,False,20,19,3,5.35,7.8,0.822969036002886,7,7,2,6.142857142857143,6.714285714285714,0.7778190577200579
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,1,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,21.0,21.0,5.25,40.0,0.525,4,False,rank,10.0,0.058011049723756904,3,10,4,False,3,True,False,False,-4.0,False,False,15,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,2,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,21.0,21.0,5.25,40.0,0.525,4,False,rank,14.0,0.05426356589147287,3,10,4,False,3,True,False,False,0.0,False,False,14,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,24.0,24.0,6.0,40.0,0.6,4,False,rank,12.0,0.0636604774535809,3,10,4,False,3,True,False,False,-2.0,False,False,13,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,False,12,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,True,11,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,True,False,9,10,False,False,True,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,False,9,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,True,8,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,True,6,10,False,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71.0,31,Eliminated Week 3,14,剩下赛季（排名结合法）.csv,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,rank,,,3,10,4,False,3,False,False,False,,False,False,4,10,True,False,False,,False,Actor,United States,South Dakota,SD,False,71,False,False,False,3,3,False,10,10,0,7.4,5.5,0.6997102341269841,9,9,0,6.666666666666667,5.777777777777778,0.7163447045855378
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,1,7.0,6.0,6.0,,7.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,4.0,0.1130952380952381,6,10,2,False,6,True,False,False,-3.0,True,False,9,10,False,False,True,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,2,8.0,7.0,8.0,,8.0,7.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,1.0,0.13142857142857142,6,10,2,False,6,True,False,False,-6.0,False,False,9,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,3,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,3.0,0.12804878048780488,6,10,2,False,6,True,False,False,-4.0,False,False,8,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,4,8.0,7.0,8.0,,8.0,7.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,3.0,0.14556962025316456,6,10,2,False,6,True,False,False,-4.0,False,False,7,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,5,9.0,8.0,9.0,,9.0,8.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,1.0,0.1793103448275862,6,10,2,False,6,True,False,False,-6.0,True,False,6,10,False,False,True,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,6,7.0,8.0,7.0,,7.0,8.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,6.0,0.1437908496732026,6,10,2,False,6,True,False,False,-1.0,False,False,6,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,4,0,4,False,False,True,False,eliminated,False,False,,,,,,4,False,percent,,,6,10,2,False,6,False,False,False,,False,False,5,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
Chris Jericho,Cheryl Burke,Athlete,New York,United States,40.0,12,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,8,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,3,0,3,True,False,True,False,eliminated,False,False,,,,,,3,False,percent,,,6,10,2,False,6,False,False,False,,False,False,4,10,False,False,False,,False,Athlete,United States,New York,NY,False,40,False,False,False,6,6,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,7,7,2,5.428571428571429,7.142857142857143,0.7480287380952382
